      1.86780220E-01      1.44132160E-02      4.29908260E-02     -1.00734531E-03
      1.86783120E-01      1.44140070E-02      4.29903990E-02     -1.00738466E-03
      1.86787040E-01      1.44150750E-02      4.29898210E-02     -1.00743783E-03
      1.86792330E-01      1.44165210E-02      4.29890400E-02     -1.00750962E-03
      1.86799500E-01      1.44184760E-02      4.29879830E-02     -1.00760689E-03
      1.86809200E-01      1.44211210E-02      4.29865530E-02     -1.00773849E-03
      1.86822310E-01      1.44246970E-02      4.29846180E-02     -1.00791636E-03
      1.86840050E-01      1.44295330E-02      4.29820020E-02     -1.00815703E-03
      1.86864050E-01      1.44360730E-02      4.29784620E-02     -1.00848263E-03
      1.86896510E-01      1.44449150E-02      4.29736720E-02     -1.00892299E-03
      1.86940430E-01      1.44568680E-02      4.29671930E-02     -1.00951877E-03
      1.86999840E-01      1.44730210E-02      4.29584250E-02     -1.01032464E-03
      1.87080210E-01      1.44948460E-02      4.29465620E-02     -1.01141473E-03
      1.87188940E-01      1.45243200E-02      4.29305070E-02     -1.01288932E-03
      1.87336040E-01      1.45641000E-02      4.29087760E-02     -1.01488397E-03
      1.87535060E-01      1.46177450E-02      4.28793590E-02     -1.01759610E-03
      1.87804330E-01      1.46900090E-02      4.28395260E-02     -1.02130478E-03
      1.88168660E-01      1.47872030E-02      4.27855730E-02     -1.02632216E-03
      1.88661640E-01      1.49176650E-02      4.27124630E-02     -1.03321758E-03
      1.89328730E-01      1.50922880E-02      4.26133410E-02     -1.04258863E-03
      1.90231560E-01      1.53244700E-02      4.24787760E-02     -1.05517903E-03
      1.91453660E-01      1.56303360E-02      4.22957840E-02     -1.07104387E-03
      1.92676370E-01      1.59266610E-02      4.21117370E-02     -1.08405008E-03
      1.93899700E-01      1.62134480E-02      4.19266300E-02     -1.09248110E-03
      1.95123690E-01      1.64909640E-02      4.17407290E-02     -1.09482413E-03
      1.96348340E-01      1.67604410E-02      4.15552730E-02     -1.08942247E-03
      1.97573670E-01      1.70220480E-02      4.13704130E-02     -1.07647764E-03
      1.98799610E-01      1.72757850E-02      4.11861580E-02     -1.05645652E-03
      2.00026160E-01      1.75208540E-02      4.10016580E-02     -1.03032874E-03
      2.01253360E-01      1.77496820E-02      4.08089760E-02     -9.99196733E-04
      2.02481600E-01      1.79604680E-02      4.06061030E-02     -9.65003772E-04
      2.03711190E-01      1.81532370E-02      4.03929680E-02     -9.29063361E-04
      2.04942380E-01      1.83285530E-02      4.01700190E-02     -8.92391013E-04
      2.06174830E-01      1.85006790E-02      3.99503060E-02     -8.55711607E-04
      2.07408190E-01      1.86758090E-02      3.97395450E-02     -8.19304542E-04
      2.08642270E-01      1.88539140E-02      3.95377550E-02     -7.83094262E-04
      2.09876910E-01      1.90349470E-02      3.93449280E-02     -7.46805077E-04
      2.11112000E-01      1.92156690E-02      3.91568090E-02     -7.09969514E-04
      2.12347510E-01      1.93936300E-02      3.89701840E-02     -6.72209462E-04
      2.13583390E-01      1.95688200E-02      3.87850630E-02     -6.33244029E-04
      2.14819580E-01      1.97412300E-02      3.86014540E-02     -5.92930196E-04
      2.16056450E-01      1.99066020E-02      3.84142180E-02     -5.51290149E-04
      2.17294800E-01      2.00590090E-02      3.82161130E-02     -5.08790363E-04
      2.18534860E-01      2.01983940E-02      3.80070220E-02     -4.66084340E-04
