      0.18678022E+00      0.14413216E-01      0.42990826E-01
      0.18678312E+00      0.14414007E-01      0.42990399E-01
      0.18678719E+00      0.14415118E-01      0.42989798E-01
      0.18679292E+00      0.14416681E-01      0.42988954E-01
      0.18680098E+00      0.14418879E-01      0.42987765E-01
      0.18681231E+00      0.14421970E-01      0.42986093E-01
      0.18682825E+00      0.14426317E-01      0.42983742E-01
      0.18685068E+00      0.14432429E-01      0.42980435E-01
      0.18688222E+00      0.14441021E-01      0.42975782E-01
      0.18692658E+00      0.14453099E-01      0.42969236E-01
      0.18698898E+00      0.14470071E-01      0.42960028E-01
      0.18707676E+00      0.14493911E-01      0.42947071E-01
      0.18720024E+00      0.14527381E-01      0.42928837E-01
      0.18737395E+00      0.14574333E-01      0.42903175E-01
      0.18761831E+00      0.14640127E-01      0.42867047E-01
      0.18796210E+00      0.14732180E-01      0.42816170E-01
      0.18844577E+00      0.14860687E-01      0.42744492E-01
      0.18912629E+00      0.15039529E-01      0.42643443E-01
      0.19008391E+00      0.15286861E-01      0.42500819E-01
      0.19143174E+00      0.15624933E-01      0.42299076E-01
      0.19332924E+00      0.16080920E-01      0.42013069E-01
      0.19600160E+00      0.16684958E-01      0.41607711E-01
      0.19867717E+00      0.17250802E-01      0.41204530E-01
      0.20135574E+00      0.17767947E-01      0.40792450E-01
      0.20403925E+00      0.18201587E-01      0.40334407E-01
      0.20672953E+00      0.18579087E-01      0.39854390E-01
      0.20942395E+00      0.18968208E-01      0.39414632E-01
      0.21212085E+00      0.19361194E-01      0.39004305E-01
      0.21481958E+00      0.19741230E-01      0.38601454E-01
      0.21752218E+00      0.20085558E-01      0.38178577E-01
      0.22023367E+00      0.20368224E-01      0.37703450E-01
      0.22294619E+00      0.20700279E-01      0.37258349E-01
      0.22564758E+00      0.21165990E-01      0.36907594E-01
      0.22835387E+00      0.21638713E-01      0.36568225E-01
      0.23107423E+00      0.22046961E-01      0.36194616E-01
      0.23379937E+00      0.22376384E-01      0.35801450E-01
      0.23652647E+00      0.22630040E-01      0.35392936E-01
      0.23846232E+00      0.22805979E-01      0.35080894E-01
      0.23983671E+00      0.22936419E-01      0.34844789E-01
      0.24081287E+00      0.23032342E-01      0.34668907E-01
      0.24150634E+00      0.23104703E-01      0.34537585E-01
      0.24199916E+00      0.23158491E-01      0.34441038E-01
      0.24234913E+00      0.23197736E-01      0.34371047E-01
      0.24259789E+00      0.23226120E-01      0.34320632E-01
      0.24277457E+00      0.23246512E-01      0.34284508E-01
      0.24289996E+00      0.23261096E-01      0.34258718E-01
      0.24298906E+00      0.23271514E-01      0.34240317E-01
      0.24305236E+00      0.23278944E-01      0.34227205E-01
      0.24309734E+00      0.23284237E-01      0.34217871E-01
      0.24312930E+00      0.23288004E-01      0.34211229E-01
      0.24315201E+00      0.23290684E-01      0.34206505E-01
      0.24316814E+00      0.23292590E-01      0.34203147E-01
      0.24317960E+00      0.23293945E-01      0.34200759E-01
      0.24318775E+00      0.23294909E-01      0.34199062E-01
      0.24319354E+00      0.23295594E-01      0.34197856E-01
      0.24319765E+00      0.23296080E-01      0.34196999E-01
      0.24320057E+00      0.23296426E-01      0.34196390E-01
      0.24320356E+00      0.23296779E-01      0.34195768E-01
      0.24320839E+00      0.23297352E-01      0.34194759E-01
      0.24321623E+00      0.23298281E-01      0.34193123E-01
      0.24322895E+00      0.23299787E-01      0.34190470E-01
      0.24324957E+00      0.23302232E-01      0.34186167E-01
      0.24328300E+00      0.23306200E-01      0.34179181E-01
      0.24333720E+00      0.23312648E-01      0.34167838E-01
      0.24339141E+00      0.23319111E-01      0.34156472E-01
      0.24344562E+00      0.23325586E-01      0.34145091E-01
      0.24349983E+00      0.23332065E-01      0.34133704E-01
      0.24353327E+00      0.23336063E-01      0.34126678E-01
      0.24355390E+00      0.23338530E-01      0.34122343E-01
      0.24356661E+00      0.23340052E-01      0.34119670E-01
      0.24357446E+00      0.23340990E-01      0.34118020E-01
      0.24357930E+00      0.23341569E-01      0.34117003E-01
      0.24358228E+00      0.23341927E-01      0.34116376E-01
      0.18677383E+00      0.14442153E-01      0.42963803E-01
      0.18677672E+00      0.14442921E-01      0.42963348E-01
      0.18678080E+00      0.14444033E-01      0.42962750E-01
      0.18678653E+00      0.14445616E-01      0.42961934E-01
      0.18679459E+00      0.14447819E-01      0.42960752E-01
      0.18680592E+00      0.14450900E-01      0.42959077E-01
      0.18682186E+00      0.14455243E-01      0.42956729E-01
      0.18684429E+00      0.14461348E-01      0.42953424E-01
      0.18687582E+00      0.14469910E-01      0.42948748E-01
      0.18692019E+00      0.14481976E-01      0.42942211E-01
      0.18698260E+00      0.14498979E-01      0.42933065E-01
      0.18707038E+00      0.14522797E-01      0.42920124E-01
      0.18719387E+00      0.14556213E-01      0.42901892E-01
      0.18736759E+00      0.14603089E-01      0.42876228E-01
      0.18761198E+00      0.14668858E-01      0.42840206E-01
      0.18795581E+00      0.14760793E-01      0.42789407E-01
      0.18843954E+00      0.14889105E-01      0.42717841E-01
      0.18912016E+00      0.15067612E-01      0.42616963E-01
      0.19007794E+00      0.15314409E-01      0.42474575E-01
      0.19142599E+00      0.15651794E-01      0.42273121E-01
      0.19332381E+00      0.16106977E-01      0.41987426E-01
      0.19599661E+00      0.16710200E-01      0.41582452E-01
      0.19867264E+00      0.17275501E-01      0.41180026E-01
      0.20135167E+00      0.17792226E-01      0.40768934E-01
      0.20403564E+00      0.18225243E-01      0.40311492E-01
      0.20672637E+00      0.18601941E-01      0.39831745E-01
      0.20942124E+00      0.18990373E-01      0.39392314E-01
      0.21211862E+00      0.19382364E-01      0.38982113E-01
      0.21481786E+00      0.19761062E-01      0.38579382E-01
      0.21752087E+00      0.20105076E-01      0.38157608E-01
      0.22023272E+00      0.20387739E-01      0.37683782E-01
      0.22294570E+00      0.20718734E-01      0.37239114E-01
      0.22564793E+00      0.21180756E-01      0.36886964E-01
      0.22835500E+00      0.21650383E-01      0.36547068E-01
      0.23107572E+00      0.22058454E-01      0.36174485E-01
      0.23380123E+00      0.22387764E-01      0.35782089E-01
      0.23652882E+00      0.22640967E-01      0.35373832E-01
      0.23846484E+00      0.22817458E-01      0.35062418E-01
      0.23983915E+00      0.22949002E-01      0.34827235E-01
      0.24081516E+00      0.23045998E-01      0.34652306E-01
      0.24150856E+00      0.23118883E-01      0.34521519E-01
      0.24200137E+00      0.23172880E-01      0.34425230E-01
      0.24235134E+00      0.23212206E-01      0.34355365E-01
      0.24260010E+00      0.23240619E-01      0.34305019E-01
      0.24277680E+00      0.23261019E-01      0.34268933E-01
      0.24290219E+00      0.23275606E-01      0.34243167E-01
      0.24299129E+00      0.23286021E-01      0.34224780E-01
      0.24305460E+00      0.23293447E-01      0.34211677E-01
      0.24309959E+00      0.23298736E-01      0.34202348E-01
      0.24313155E+00      0.23302500E-01      0.34195710E-01
      0.24315425E+00      0.23305178E-01      0.34190988E-01
      0.24317039E+00      0.23307082E-01      0.34187632E-01
      0.24318185E+00      0.23308436E-01      0.34185245E-01
      0.24319000E+00      0.23309399E-01      0.34183549E-01
      0.24319579E+00      0.23310083E-01      0.34182343E-01
      0.24319990E+00      0.23310569E-01      0.34181486E-01
      0.24320282E+00      0.23310915E-01      0.34180877E-01
      0.24320580E+00      0.23311267E-01      0.34180256E-01
      0.24321064E+00      0.23311839E-01      0.34179247E-01
      0.24321848E+00      0.23312767E-01      0.34177612E-01
      0.24323120E+00      0.23314272E-01      0.34174961E-01
      0.24325182E+00      0.23316714E-01      0.34170659E-01
      0.24328525E+00      0.23320678E-01      0.34163676E-01
      0.24333946E+00      0.23327117E-01      0.34152336E-01
      0.24339367E+00      0.23333572E-01      0.34140974E-01
      0.24344788E+00      0.23340038E-01      0.34129595E-01
      0.24350210E+00      0.23346507E-01      0.34118210E-01
      0.24353553E+00      0.23350500E-01      0.34111186E-01
      0.24355616E+00      0.23352964E-01      0.34106853E-01
      0.24356888E+00      0.23354484E-01      0.34104180E-01
      0.24357673E+00      0.23355421E-01      0.34102531E-01
      0.24358156E+00      0.23355999E-01      0.34101514E-01
      0.24358455E+00      0.23356355E-01      0.34100887E-01
      0.18676716E+00      0.14466510E-01      0.42932649E-01
      0.18677005E+00      0.14467203E-01      0.42932143E-01
      0.18677412E+00      0.14468315E-01      0.42931546E-01
      0.18677986E+00      0.14469972E-01      0.42930784E-01
      0.18678791E+00      0.14472162E-01      0.42929595E-01
      0.18679925E+00      0.14475254E-01      0.42927933E-01
      0.18681519E+00      0.14479595E-01      0.42925589E-01
      0.18683761E+00      0.14485700E-01      0.42922292E-01
      0.18686915E+00      0.14494176E-01      0.42917570E-01
      0.18691352E+00      0.14506236E-01      0.42911044E-01
      0.18697593E+00      0.14523285E-01      0.42901949E-01
      0.18706372E+00      0.14547083E-01      0.42889025E-01
      0.18718722E+00      0.14580512E-01      0.42870850E-01
      0.18736095E+00      0.14627266E-01      0.42845174E-01
      0.18760538E+00      0.14693041E-01      0.42809256E-01
      0.18794925E+00      0.14784877E-01      0.42758551E-01
      0.18843305E+00      0.14913014E-01      0.42687123E-01
      0.18911380E+00      0.15091206E-01      0.42586452E-01
      0.19007176E+00      0.15337494E-01      0.42444363E-01
      0.19142007E+00      0.15674229E-01      0.42243284E-01
      0.19331826E+00      0.16128641E-01      0.41957995E-01
      0.19599158E+00      0.16731033E-01      0.41553454E-01
      0.19866812E+00      0.17296021E-01      0.41151927E-01
      0.20134767E+00      0.17812737E-01      0.40742061E-01
      0.20403214E+00      0.18245294E-01      0.40285380E-01
      0.20672338E+00      0.18621381E-01      0.39806108E-01
      0.20941877E+00      0.19008790E-01      0.39366805E-01
      0.21211670E+00      0.19399562E-01      0.38956703E-01
      0.21481649E+00      0.19777159E-01      0.38554474E-01
      0.21751997E+00      0.20120909E-01      0.38133738E-01
      0.22023219E+00      0.20404011E-01      0.37661367E-01
      0.22294566E+00      0.20734091E-01      0.37217341E-01
      0.22564878E+00      0.21192149E-01      0.36864326E-01
      0.22835663E+00      0.21658637E-01      0.36524389E-01
      0.23107772E+00      0.22066726E-01      0.36152874E-01
      0.23380357E+00      0.22396285E-01      0.35761364E-01
      0.23653166E+00      0.22649055E-01      0.35353430E-01
      0.23846788E+00      0.22826193E-01      0.35042580E-01
      0.23984217E+00      0.22958927E-01      0.34808151E-01
      0.24081807E+00      0.23057071E-01      0.34633982E-01
      0.24151143E+00      0.23130518E-01      0.34503634E-01
      0.24200424E+00      0.23184728E-01      0.34407554E-01
      0.24235422E+00      0.23224139E-01      0.34337800E-01
      0.24260301E+00      0.23252574E-01      0.34287508E-01
      0.24277971E+00      0.23272968E-01      0.34251447E-01
      0.24290512E+00      0.23287547E-01      0.34225697E-01
      0.24299423E+00      0.23297951E-01      0.34207319E-01
      0.24305755E+00      0.23305367E-01      0.34194220E-01
      0.24310253E+00      0.23310647E-01      0.34184893E-01
      0.24313449E+00      0.23314406E-01      0.34178257E-01
      0.24315720E+00      0.23317079E-01      0.34173537E-01
